2227808;самому;самъ;Pd;-s---md--i;-p---mn--i:сами,самы,самї,Сами|-s---mi--i:самѣмъ|-s---mn--i:самъ,самʼ,сам꙽,саме|-p---mi--i:самѣми|-s---fn--i:сама|-p---nl--i:самѣхъ|-d---md--i:самѣма|-d---mn--i:сама|-s---mg--i:самого,самаго|-p---mg--i:самѣхъ,самыхъ|-p---ma--i:самыя|-s---fd--i:самой,самои|-s---fl--i:самои|-p---md--i:самимъ,самымъ|-p---fn--i:сами|-s---fg--i:самыя|-s---ng--i:самого|-s---nn--i:самое|-p---fl--i:самѣхъ|-p---fg--i:самѣх|-s---na--i:самое|-s---nl--i:самом|-s---fa--i:саму|-d---mg--i:самаю;самому,самамѹ,самомѹ,сомомѹ,Самомѹ,самаму,сомому
2227809;ажь;аже;G-;---------n;no distractor;ажь
2227810;пакъ;пакы;Df;---------n;no distractor;пакъ
2227811;некоторая;нѣкоторыи;Px;-p---nn--i;-s---na--i:нѣкоторое|-p---md--i:нѣкоторым|-s---nl--i:нѣкоторѣмь|-p---mn--i:нѣкотории|-s---ng--i:нѣкоторааго|-s---mn--i:нѣкоторыи;нѣкотораѧ,некоторая,нѣкоторая
2227812;мѧ;азъ;Pp;1s---ma--i;1s---md--i:мъ]нҍ|1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fd--i:мънҍ|1s---fn--i:азъ,аз꙽|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;мѧ,мене,ме,мꙗ,мя
2227813;дѣла;дѣло;Nb;-p---nn--i;-p---ng--i:дѣлъ,делъ,дҍлъ|-s---na--i:дѣло,дѣлъ|-s---nn--i:дѣло|-p---nl--i:дѣлѣхъ,дѣлехъ|-p---nd--i:дѣломъ|-p---ni--i:дѣлесы|-s---ni--i:дѣломь,дѣломъ,дѣлъмь|-s---nl--i:дѣле,дѣлѣ|-s---nd--i:дѣлѹ,делѹ,дѣлу,дѣлꙋ;дѣла
2227814;заидуть;заити;V-;3ppia----i;-pppafn-si:заидуче|3saia----i:заиде|-sspann-si:зашло|-supamn-si:зашедъ|-sspamn-si:зашелъ|-supand-si:зашедшꙋ|3paia----i:заидоша;заидуть
2227815;или;или;C-;---------n;no distractor;или
2227816;немочь;немочь;Nb;-s---fn--i;no distractor;немочь
2227817;ино;ино;Df;---------n;no distractor;ино
2227818;ми;азъ;Pp;1s---md--i;1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fn--i:азъ,аз꙽|1s---fa--i:мѧ|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|3s---fa--i:мѧ|1s---ma--i:мене|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;ми,мнѣ,мьнѣ,имѧ,мыѣ,мънѣ,мнҍ,мъ]нҍ,мне,моне,имя,мънҍ
2227819;послати;посълати;V-;--pna----i;3saia----i:посстлаа|3paia----i:послаша,послаща,послаш҃|2ppma----i:послѣте,послете|2spma----i:посъли|-puppmn-wi:Посълании,посълании|1saia----i:послахъ|3spia----i:послеть,пошлетъ,послетъ|-puppmn-si:послании,посълани|1spia----i:посолю|-supafn-si:пославши|1paia----i:послахомъ|3ppia----i:послють,пошлють|-suppmn-si:Посланъ,посланъ|3siia----i:послаше|-supamn-si:посълавъ|-puppmd-wi:посланымъ|1dpma----i:послевѣ|3daia----i:посласта|-suppmn-wi:посланыи|-suppfn-wi:посъланаꙗ|-pupamn-si:пославше|1dpia----i:послевѣ|-sspamn-si:посълалъ,посолале|-supamd-wi:посълавъшюѹмѹ|-suppmi-si:посланомъ|-suppnn-si:посланo,послано|2spia----i:пошлешь|-pspamn-si:послалии|-sspafn-si:посълѧлѧ|-suppmd-wi:посъланомѹ|-pupamd-wi:посълавъшимъ|-supamd-si:посълавъшю|1ppia----i:пошлемъ|-supamn-wi:пославыи|-duppmn-si:послана|-dupamn-si:пославша;послати,послать,посълати
2227820;брата;братъ;Nb;-s---mg--i;-s---mn--i:братъ,брат҃|-s---ma--i:братъ|-s---md--i:҅брату҆|-s---mi--i:братомъ,братомь,братъмь,брат҃мь|-s---ml--i:братѣ|-s---mv--i:брате|-d---md--i:братома|-d---mg--i:брату,братѹ|-d---mi--i:братома,брат҃ма;брата,брат,брта,брат҃,бра,брт҃а
2227821;своєго;свои;Pt;3s---mg--i;3s---fl--i:своеи,своей,своѥи|3p---ni--i:своими|3s---ni--i:своимъ,своимь|3p---mi--i:своими,своимї|3s---mi--i:асвоимъ|3p---nl--i:своихъ|3s---ml--i:своемь,своемъ,своѥмь,своѥмъ|3s---ma--i:свои,свой,свої,свѡи|3s---nn--i:свое,своѥ|3s---na--i:свое,своѥ,своe|3p---ma--i:свои,своя,своѣ,своѧ,своꙗ,своѥ|3p---mg--i:своихъ,своих҃|3p---fd--i:своимъ|3p---md--i:своимъ|3s---fg--i:своеіѧ|3p---fa--i:своѥꙗ|3s---md--i:своѥмоу|3p---na--i:своя,свои,своѧ,своꙗ,своа|3d---ma--i:своя,свои,своꙗ,своѧ|3p---fg--i:своихъ|3s---fd--i:своеи,своѥи,своей,своєи|3s---fa--i:свою|3s---ng--i:своего,своѥго,своѥгъ|3p---ml--i:своихъ|3p---ng--i:своихъ|3s---fi--i:своею,своѥю,своєю|3s---mn--i:своимь|3p---pi--i:своими|3p---fi--i:своими|3d---fi--i:своима|3d---fg--i:своею,своѥю|3d---fa--i:свои,свої|3p---mn--i:свои|3s---nl--i:своемъ,своемь,своѥмъ,своѥмь|3d---ni--i:своима|3d---fd--i:своима|3s---fn--i:своя,своѧ,своꙗ,свъѧ|3s---nd--i:свосемѹ|3d---na--i:свои|3d---mg--i:своею,своѥю|3d---md--i:своима|3d---mi--i:своима|3p---fl--i:своихъ,своеих|3d---ng--i:своею|3d---fl--i:своѥю,своею|3p---fn--i:свои|3p---nd--i:своимъ|3d---nl--i:своею|3d---ml--i:своею;своего,своѥго,своег,своево,своѥгѡ,своегѡ,своєго,соѥго,соего
2227822;бес;безъ;R-;---------n;no distractor;бес
2227823;хитрости;хытрость;Nb;-s---fg--i;-s---fa--i:хитрость|-s---fd--i:хытрости|-p---fi--i:хытростʼми,хытростьми|-p---fa--i:хытрости|-s---fi--i:хытростїю;хитрости
2227824;а;а;C-;---------n;no distractor;а
2227825;с;съ;R-;---------n;no distractor;с
2227826;кимь;къто;Pr;-s---mi--i;-s---mn--i:кто,хто|-s---md--i:комоу|-s---qn--i:къто|-s---ml--i:комъ|-s---mg--i:кого,ково,когѡ|-s---fn--i:кто|-s---qd--i:кѡму|-s---pl--i:комо|-s---pi--i:кꙑмъ;кемъ,кимь
2227827;король;король;Nb;-s---mn--i;-s---mi--i:королемъ|-s---mg--i:королѧ,короля|-s---md--i:королеви;король,корол
2227828;миренъ;мирьныи;A-;-s---mnpsi;no distractor;миренъ
2227829;и;и;C-;---------n;no distractor;и
2227830;братъ;братъ;Nb;-s---mn--i;-s---mg--i:брата,брат҃,брт҃а|-d---mn--i:братья|-s---md--i:҅брату҆|-s---mi--i:братомъ,братомь,братъмь,брат҃мь|-s---ml--i:братѣ|-s---mv--i:брате|-d---md--i:братома|-d---mv--i:брата|-d---ma--i:брата,Брата|-d---mg--i:брату,братѹ|-d---mi--i:братома,брат҃ма;братъ,брат,брат҃
2227831;єго;и;Pp;3s---mg--i;3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ;его,него,их,ѥго,нѣго,нево,ево,ѥгѡ,негѡ,ѥ,егѡ,нѣво,нѥго,єго,нег,єг,ег,ѥ]го,е
2227832;кнѧзь;кънязь;Nb;-s---mn--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---md--i:кънꙗземъ|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма;кнѧзь,князь,Князь,кн҃зь,кнꙗзь,кънѧзь,кнѧзъ,к҃нзь,кн҃ѧзь,кнѧѕь,кн҃ѕь,кнѧз҃,кнѧзѣ,кнз҃ь,кнѧз,кнзь,кънязь,князъ,княз,князѣ
2227833;великии;великыи;A-;-s---mnpwi;-s---fnpwi:великая,великаѧ,великаꙗ|-s---mipwi:великимъ,великимь,великымъ,великим҃|-s---napwi:великое,вѣликоѥ|-s---mnpsi:великъ,велѣкъ,великы|-s---fapsi:велику,великѹ,великꙋ,велїку|-p---mnpsi:велици,великї,велики,великы,великꙑ|-s---napsi:велико|-s---fnpsi:велика,велїка|-p---fapwi:великия,великїа,великыя|-s---flpsi:велицѣ,велици|-s---mgpwi:великааго|-p---mdpwi:великимъ,великьмъ|-s---mdpwi:великѹѹмѹ|-p---mlpwi:великихъ|-s---mipsi:великомь,великимь,великъмь|-s---fipti:великою,вѣликою|-s---mlpwi:велицѣмь,велицемъ,великомъ|-s---mapsi:великъ|-s---nipsi:великомь|-s---mgpsi:велика|-p---napsi:велика|-p---mipsi:велики|-d---nipsi:великыма|-s---mdpsi:велику,великѹ|-s---mapwi:великыи,Великий,великїи,великои,великый|-s---fdpsi:велицѣ|-s---ngpsi:велика|-p---mapwi:великыя,великиѧ,великыи|-s---nipwi:великымъ,великимъ,великꙑмь|-s---fapwi:великую,великѹю,великꙋю|-s---nnpsi:велико|-s---flpwi:велицѣи,вѣликой,велицїи,велиции|-s---ndpsi:велику|-p---mgpwi:великихъ,великыхъ|-p---ngpwi:великых,великих|-s---mlpsi:велицѣ,велице,велици|-p---mapsi:великы,вѣлици,велики|-p---mipwi:великими,великыми|-s---ndpwi:великууму|-d---nnpsi:велицѣ|-s---nlpsi:велицѣ|-p---fnpwi:великїе,великия,великыѧ|-s---fgpwi:великие,великыꙗ,великїа,великыѧ,Великія|-s---fgpsi:великы|-p---nipwi:великыми|-p---napwi:великаѧ,великая|-p---fnpsi:велици|-s---fdpwi:великои,велицѣи|-p---fapsi:велици|-s---nlpwi:великомъ|-s---ngpwi:великого,великаго|-s---nnpwi:великое|-p---nnpwi:великыѧ|-p---ndpwi:великимъ;великии,великыи,великий,Великой,велкий,великꙑи,великои,великїй,великїи,велїкии,великї,велики,великый,великій,Великий,велкии
2227834;скиригкаило;скиригаило;Ne;-s---mn--i;no distractor;скиригкаило
2227835;и;и;C-;---------n;no distractor;и
2227836;с;съ;R-;---------n;no distractor;с
2227837;тымь;тыи;Pd;-s---mi--i;-s---nn--i:тое|-s---ma--i:той,тои,тꙑи|-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-s---na--i:тое,тоє|-p---ma--i:тыꙗ,тыи|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-p---mi--i:тѣми,теми,тыми,Тѣми|-d---mn--i:та|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-s---mn--i:тои,теи,Тъй|-p---fl--i:тѣхъ|-s---fn--i:тоѧ,Тая,тая|-s---nl--i:томъ,томь,тѡмь,тѡмъ,томо|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---ml--i:томъ,томь,тѡмь,томо|-s---fg--i:тоя,тои,тое,тоѣ,тоѧ,тоꙗ,тоє,тоѥ|-s---fa--i:тую,тѹю|-d---ma--i:та|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---na--i:таѧ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nn--i:та,тѣ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию;тѣмь,тѣм,тѣмъ,тем,темъ,тымъ,тымь
2227838;и;и;Df;---------n;no distractor;и
2227839;ѧзъ;язъ;Pp;1s---mn--i;no distractor;язъ,я,Язъ,яз,Яз,ꙗзъ,ѧз,ꙗз,ѧзъ,ꙗȥъ,ѧзо,язо
2227840;миренъ;мирьныи;A-;-s---mnpsi;no distractor;миренъ
2227841;а;а;C-;---------n;no distractor;а
2227842;и;и;C-;---------n;no distractor;и
2227843;с;съ;R-;---------n;no distractor;с
2227844;кимь;къто;Pr;-s---mi--i;-s---mn--i:кто,хто|-s---md--i:комоу|-s---qn--i:къто|-s---ml--i:комъ|-s---mg--i:кого,ково,когѡ|-s---fn--i:кто|-s---qd--i:кѡму|-s---pl--i:комо|-s---pi--i:кꙑмъ;кемъ,кимь
2227845;король;король;Nb;-s---mn--i;-s---mi--i:королемъ|-s---mg--i:королѧ,короля|-s---md--i:королеви;король,корол
2227846;не;не;Df;---------n;no distractor;не
2227847;миренъ;мирьныи;A-;-s---mnpsi;no distractor;миренъ
2227848;и;и;C-;---------n;no distractor;и
2227849;братъ;братъ;Nb;-s---mn--i;-s---mg--i:брата,брат҃,брт҃а|-d---mn--i:братья|-s---md--i:҅брату҆|-s---mi--i:братомъ,братомь,братъмь,брат҃мь|-s---ml--i:братѣ|-s---mv--i:брате|-d---md--i:братома|-d---mv--i:брата|-d---ma--i:брата,Брата|-d---mg--i:брату,братѹ|-d---mi--i:братома,брат҃ма;братъ,брат,брат҃
2227850;єго;и;Pp;3s---mg--i;3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ;его,него,их,ѥго,нѣго,нево,ево,ѥгѡ,негѡ,ѥ,егѡ,нѣво,нѥго,єго,нег,єг,ег,ѥ]го,е
2227851;кнѧзь;кънязь;Nb;-s---mn--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---md--i:кънꙗземъ|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма;кнѧзь,князь,Князь,кн҃зь,кнꙗзь,кънѧзь,кнѧзъ,к҃нзь,кн҃ѧзь,кнѧѕь,кн҃ѕь,кнѧз҃,кнѧзѣ,кнз҃ь,кнѧз,кнзь,кънязь,князъ,княз,князѣ
2227852;великии;великыи;A-;-s---mnpwi;-s---fnpwi:великая,великаѧ,великаꙗ|-s---mipwi:великимъ,великимь,великымъ,великим҃|-s---napwi:великое,вѣликоѥ|-s---mnpsi:великъ,велѣкъ,великы|-s---fapsi:велику,великѹ,великꙋ,велїку|-p---mnpsi:велици,великї,велики,великы,великꙑ|-s---napsi:велико|-s---fnpsi:велика,велїка|-p---fapwi:великия,великїа,великыя|-s---flpsi:велицѣ,велици|-s---mgpwi:великааго|-p---mdpwi:великимъ,великьмъ|-s---mdpwi:великѹѹмѹ|-p---mlpwi:великихъ|-s---mipsi:великомь,великимь,великъмь|-s---fipti:великою,вѣликою|-s---mlpwi:велицѣмь,велицемъ,великомъ|-s---mapsi:великъ|-s---nipsi:великомь|-s---mgpsi:велика|-p---napsi:велика|-p---mipsi:велики|-d---nipsi:великыма|-s---mdpsi:велику,великѹ|-s---mapwi:великыи,Великий,великїи,великои,великый|-s---fdpsi:велицѣ|-s---ngpsi:велика|-p---mapwi:великыя,великиѧ,великыи|-s---nipwi:великымъ,великимъ,великꙑмь|-s---fapwi:великую,великѹю,великꙋю|-s---nnpsi:велико|-s---flpwi:велицѣи,вѣликой,велицїи,велиции|-s---ndpsi:велику|-p---mgpwi:великихъ,великыхъ|-p---ngpwi:великых,великих|-s---mlpsi:велицѣ,велице,велици|-p---mapsi:великы,вѣлици,велики|-p---mipwi:великими,великыми|-s---ndpwi:великууму|-d---nnpsi:велицѣ|-s---nlpsi:велицѣ|-p---fnpwi:великїе,великия,великыѧ|-s---fgpwi:великие,великыꙗ,великїа,великыѧ,Великія|-s---fgpsi:великы|-p---nipwi:великыми|-p---napwi:великаѧ,великая|-p---fnpsi:велици|-s---fdpwi:великои,велицѣи|-p---fapsi:велици|-s---nlpwi:великомъ|-s---ngpwi:великого,великаго|-s---nnpwi:великое|-p---nnpwi:великыѧ|-p---ndpwi:великимъ;великии,великыи,великий,Великой,велкий,великꙑи,великои,великїй,великїи,велїкии,великї,велики,великый,великій,Великий,велкии
2227853;скиригкаило;скиригаило;Ne;-s---mn--i;no distractor;скиригкаило
2227854;и;и;C-;---------n;no distractor;и
2227855;с;съ;R-;---------n;no distractor;с
2227856;тымь;тыи;Pd;-s---mi--i;-s---nn--i:тое|-s---ma--i:той,тои,тꙑи|-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-s---na--i:тое,тоє|-p---ma--i:тыꙗ,тыи|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-p---mi--i:тѣми,теми,тыми,Тѣми|-d---mn--i:та|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-s---mn--i:тои,теи,Тъй|-p---fl--i:тѣхъ|-s---fn--i:тоѧ,Тая,тая|-s---nl--i:томъ,томь,тѡмь,тѡмъ,томо|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---ml--i:томъ,томь,тѡмь,томо|-s---fg--i:тоя,тои,тое,тоѣ,тоѧ,тоꙗ,тоє,тоѥ|-s---fa--i:тую,тѹю|-d---ma--i:та|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---na--i:таѧ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nn--i:та,тѣ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию;тѣмь,тѣм,тѣмъ,тем,темъ,тымъ,тымь
2227857;и;и;Df;---------n;no distractor;и
2227858;ѧзъ;язъ;Pp;1s---mn--i;no distractor;язъ,я,Язъ,яз,Яз,ꙗзъ,ѧз,ꙗз,ѧзъ,ꙗȥъ,ѧзо,язо
2227859;не;не;Df;---------n;no distractor;не
2227860;миренъ;мирьныи;A-;-s---mnpsi;no distractor;миренъ
2227861;хотѧ;хотя;G-;---------n;no distractor;хотѧ,хотя
2227862;бы;быти;V-;3saia----i;no distractor;быс,бы,быша,бысть,б҃ы,Быс,беѣ,бꙑсть,бъ,бе,бь,б,быст,быстъ,бы҃с,быс҃,быстʼ,бы҃,бꙑс҃,Выс,бꙑт҃,бꙑ,бысь,выс,быт
2227863;с;съ;R-;---------n;no distractor;с
2227864;ыною;иныи;Px;-s---fi--i;-p---mn--i:инии,иные,ꙇнїи,ꙇные,инїи,иныѧ,иныи,иныꙗ,иныа|-s---mn--i:иной,инои,иныи|-p---ma--i:иные,иныѧ,иныя,инꙑꙗ,иныꙗ|-p---mi--i:инѣми,иными,ынѣми|-p---fl--i:инѣхъ,иныхъ|-s---ng--i:иного,инова|-p---mg--i:инѣхъ,иныхъ,инехъ|-p---fn--i:иные,иныѧ|-s---ma--i:ынои,иной,инои,иныи|-s---na--i:иное,ꙇное|-s---mg--i:иного,иново,иногѡ,инова,ꙇнова|-s---fn--i:инаѧ,ꙇная,инаа,инаꙗ|-s---md--i:инъмоу,иномоу|-p---ml--i:инѣхъ|-p---fg--i:инѣхъ,иныхъ|-p---na--i:инаѧ|-p---md--i:инѣмъ,инымъ,ꙇнымъ|-p---fa--i:иные,иныѧ,иныа|-p---fi--i:инѣми,иными|-d---mn--i:ина|-s---nn--i:иное|-s---fg--i:иноꙗ,инои,иныꙗ,иноѧ,иныѧ,ыноѥ,иное|-s---nl--i:иномъ|-s---fa--i:инѹю,ыную,иную,иноу|-s---ml--i:ыномъ,иномь|-s---mi--i:ынымъ,инѣмь|-p---fd--i:инымъ|-p---ng--i:инѣхъ|-p---ni--i:инѣми|-d---mi--i:инѣма|-s---fd--i:(и)нои|-p---nn--i:ина|-p---nl--i:ыных;иною,ыною
2227865;братьєю;братия;Nb;-s---fi--i;-s---fg--i:братьѣ,братья,братьи,братїи,братиꙗ,братиѣ,братиѥ,братїѧ|-s---fn--i:братья,братьѧ,братиꙗ,братьꙗ,братїа,братїѧ,братиѧ,брат҃я,брат҃ꙗ,брат҃ѧ|-s---fl--i:братьи,братїи|-s---fa--i:братью,братию,братїю,брат҃ю|-s---fd--i:братьи,братьѣ,братье,братии,братїи,брат҃и|-p---fn--i:братьѣ,братиꙗ|-s---fv--i:братья,братие,братиѥ,братиꙗ,братиѣ,братїе,брат҃ѥ,братіе,Братіе|-p---fl--i:братьях|-p---fd--i:братїамъ,братїѧмъ|-p---fi--i:братїѧми;братею,братьею,братиѥю,братиею,братїею,братьєю,братѥю,братьѥю
2227866;своєю;свои;Pt;3s---fi--i;3s---fl--i:своеи,своей,своѥи|3p---ni--i:своими|3s---ni--i:своимъ,своимь|3p---mi--i:своими,своимї|3s---mi--i:асвоимъ|3p---nl--i:своихъ|3s---mg--i:своего,своѥго,своево,своѥгѡ,своегѡ,своєго|3s---ml--i:своемь,своемъ,своѥмь,своѥмъ|3s---ma--i:свои,свой,свої,свѡи|3s---nn--i:свое,своѥ|3s---na--i:свое,своѥ,своe|3p---ma--i:свои,своя,своѣ,своѧ,своꙗ,своѥ|3p---mg--i:своихъ,своих҃|3p---fd--i:своимъ|3p---md--i:своимъ|3s---fg--i:своеіѧ|3p---fa--i:своѥꙗ|3s---md--i:своѥмоу|3p---na--i:своя,свои,своѧ,своꙗ,своа|3d---ma--i:своя,свои,своꙗ,своѧ|3p---fg--i:своихъ|3s---fd--i:своеи,своѥи,своей,своєи|3s---fa--i:свою|3s---ng--i:своего,своѥго,своѥгъ|3p---ml--i:своихъ|3p---ng--i:своихъ|3s---mn--i:своимь|3p---pi--i:своими|3p---fi--i:своими|3d---fi--i:своима|3d---fg--i:своею,своѥю|3d---fa--i:свои,свої|3p---mn--i:свои|3s---nl--i:своемъ,своемь,своѥмъ,своѥмь|3d---ni--i:своима|3d---fd--i:своима|3s---fn--i:своя,своѧ,своꙗ,свъѧ|3s---nd--i:свосемѹ|3d---na--i:свои|3d---mg--i:своею,своѥю|3d---md--i:своима|3d---mi--i:своима|3p---fl--i:своихъ,своеих|3d---ng--i:своею|3d---fl--i:своѥю,своею|3p---fn--i:свои|3p---nd--i:своимъ|3d---nl--i:своею|3d---ml--i:своею;своею,своѥю,своєю
2227867;не;не;Df;---------n;no distractor;не
2227868;миренъ;мирьныи;A-;-s---mnpsi;no distractor;миренъ
2227869;и;и;C-;---------n;no distractor;и
2227870;с;съ;R-;---------n;no distractor;с
