2294828;Ярославля;ярославль;A-;-s---ngpsi;-s---fgpsi:ярославли,ярославлѣ|-s---fnpsi:ярославлѧ|-p---fapsi:ярославлѣ|-p---mapsi:ярославлѣ,ꙗрославле|-p---mnpsi:ярославли|-s---mnpsi:ярославль,ꙗрославль|-s---mgpsi:ярославлѧ|-p---mdpwi:ꙗрославлим
2294829;Ольгова;ольговъ;A-;-s---mgpsi;-s---ngpsi:ѡлгова|-s---mapsi:ѡльговъ|-p---mnpsi:ѡлгови,Олговы|-s---fnpsi:ѡлгова|-s---flpsi:логовѣ|-s---fgpsi:ѡльговы|-s---nnpsi:Ольгово|-s---fapsi:Олгову
2294830;коганя;кагань;A-;-s---mgpsi;no distractor
2294831;хоти;хоть;Nb;-s---md--i;no distractor
2294832;Тяжко;тяжькыи;A-;-s---nnpsi;-s---fgpsi:тѧжьки|-s---fapsi:тѧжьку,тѧжькѹ|-s---mnpsi:тѧжекъ|-s---flpsi:тѧжьцѣ,тꙗжьцѣ,тѧжʼци,тѧжʼцѣ|-p---fapwi:тѧжкыя,тѧшкїе,тѧжкїѧ|-s---fnpsi:тѧжька|-p---nnpsi:тѧжка|-s---fipti:тѧжкою|-p---mgpwi:тѧжкихъ|-p---mapwi:тѧжкїѧ,тѧшкїе|-p---nipsi:тѧжькы|-p---mnpsi:тѧжцы|-s---facsi:тѧжʼчаишꙋ|-s---nipwi:тѧжкым|-s---napsi:тѧжко|-p---fipwi:тѧш꙽кими|-p---mnpwi:тѧжции|-s---mgpsi:тѧжка
2294833;ти;ти;Df;---------n;no distractor
2294834;головы;голова;Nb;-s---fg--i;-p---fl--i:головахъ|-p---fd--i:головамъ|-s---fa--i:голъвоу|-s---fl--i:головѣ|-s---fn--i:голова|-s---fi--i:головою|-s---mn--i:голова|-s---fd--i:голове|-p---fi--i:головами|-p---fg--i:головъ
2294835;кромѣ;кромѣ;R-;---------n;no distractor
2294836;плечю;плече;Nb;-d---ng--i;-s---ni--i:плечемь,плечемъ|-s---na--i:плече|-d---nn--i:плечи|-d---na--i:плечи|-p---ni--i:плечами|-p---na--i:плеча|-d---nl--i:плещю|-s---nl--i:плещѣ|-p---nd--i:плечемъ
2294837;зло;зъло;Nb;-s---nn--i;-s---ng--i:зъла|-s---md--i:злу|-s---nd--i:злу|-p---na--i:зла|-s---nl--i:злѣ
2294838;ти;ти;Df;---------n;no distractor
2294839;тѣлу;тѣло;Nb;-s---nd--i;-s---ni--i:тѣломъ,тѣломь,тѣлъмь,тѣлъмъ|-s---ng--i:телесе,тѣлесе|-s---nl--i:телесе,телеси|-s---nn--i:тѣло|-s---na--i:тѣло|-p---ni--i:телесы|-p---nl--i:тьльсьхъ|-p---nn--i:телеса|-d---ng--i:телесѹ|-d---na--i:телеси|-p---nd--i:телесемъ|-p---na--i:телеса
2294840;кромѣ;кромѣ;R-;---------n;no distractor
2294841;головы;голова;Nb;-s---fg--i;-p---fl--i:головахъ|-p---fd--i:головамъ|-s---fa--i:голъвоу|-s---fl--i:головѣ|-s---fn--i:голова|-s---fi--i:головою|-s---mn--i:голова|-s---fd--i:голове|-p---fi--i:головами|-p---fg--i:головъ
2294842;Руской;русьскыи;A-;-s---fdpwi;-s---fnpwi:русьская,русьскаꙗ,рѹс҃скаꙗ,рѹсьскаꙗ|-s---nnpwi:руское|-p---mnpwi:роус҃стии|-s---fnpsi:рѹс҃ска|-s---mgpwi:рускаго|-p---mdpwi:роусьскымъ|-p---fapwi:руския,рѹскые|-p---mapwi:русьскыѣ|-s---fgpwi:русьскыя,русьскыѣ,русьскиѣ,рѹсьскꙑꙗ,рѹс҃скꙑꙗ|-s---mnpwi:русьскыи,сѹрьскꙑи,рѹсьскꙑи|-s---mdpwi:рѹсскомѹ|-s---mdpsi:руску|-p---mgpwi:рѹсьскꙑихъ,роусьскыхъ,роус҃скыхъ|-s---mipwi:рус҃скимъ|-p---mlpwi:роус҃скыхъ|-s---fapsi:русьску,рѹсьскѹ|-s---mlpwi:рѹсьстѣмь|-s---fapwi:роус҃скоую|-s---fdpsi:русьстѣ|-s---flpsi:русьстѣ,рѹсьскѣ|-s---nipwi:русьскымь|-s---fgpsi:русьскы|-p---mnpsi:русскиѣ|-s---napwi:руское,рѹское|-p---mipwi:русскими|-p---flpwi:руских|-s---ndpwi:рѹсскомѹ|-s---mapwi:рѹськыи|-s---fipti:рускою|-p---fnpwi:рускія|-s---ngpwi:рускаго
2294843;земли;земля;Nb;-s---fd--i;-s---fn--i:землѧ,земля,землꙗ,ȥемлѧ,Земля|-s---fa--i:земьлю|-p---fg--i:земель|-s---fi--i:землею|-p---fd--i:землѧмъ,землꙗмъ,зѣмлꙗмъ,землямъ|-s---fv--i:земле,землѣ|-p---fl--i:землѧхъ|-p---fi--i:землями
2294844;безъ;безъ;R-;---------n;no distractor
2294845;Игоря;игорь;Ne;-s---mg--i;-s---mn--i:игорь,Игорь|-s---md--i:игореви,Игорвеи,Игореви|-s---mi--i:игоремъ|-s---mv--i:Игорю
2294846;Солнце;сълньце;Nb;-s---nn--i;-s---ni--i:слн҃цмь|-s---na--i:сл҃нце,слнц҃е,солице,солнце|-s---nd--i:слн҃цю,сл҃нцю,солнцу,сл҃нцꙋ,солнцю|-s---nl--i:с[олнци|-s---mg--i:слн҃ца|-p---nn--i:слнсца,слн҃ца,солнца|-s---ng--i:солнца,сл҃нца,сл҃нцѧ,слнц҃ѧ,слн҃цѧ|-p---na--i:солнца
2294847;свѣтит;свѣтити;V-;3spia----i;-sppafn-si:свѣтѧще|-sppamn-si:свѣтѧщь|--pna----i:свѣтити|-pppafn-si:свѣтѧща|3piia----i:свѣтѧхѹ|3saia----i:свѣтоносну
2295218;ся;себе;Pk;3s---qa--i;no distractor
2294848;на;на;R-;---------n;no distractor
2294849;небесѣ;небо;Nb;-s---nl--i;-s---ng--i:н҃бесе|-p---nl--i:небесѣхъ|-s---na--i:нб҃са|-p---na--i:нб҃са|-p---nn--i:нб҃са|-s---nd--i:нб҃си,н҃бси|-s---nn--i:н҃бо,нб҃о,небо|-p---ml--i:нбсѣх|-s---ni--i:нб҃омь|-s---mg--i:нб҃а|-p---nd--i:небесем|-p---ng--i:н҃бсъ
2294850;Игорь;игорь;Ne;-s---mn--i;-s---mg--i:игорѧ,Игоря|-s---md--i:игореви,Игорвеи,Игореви|-s---mi--i:игоремъ|-s---mv--i:Игорю
2294851;князь;кънязь;Nb;-s---mn--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---md--i:кънꙗземъ|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-s---ma--i:кнѧзь,кн҃зь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма
2294852;въ;въ;R-;---------n;no distractor
2294853;Руской;русьскыи;A-;-s---flpwi;-s---fnpwi:русьская,русьскаꙗ,рѹс҃скаꙗ,рѹсьскаꙗ|-s---nnpwi:руское|-p---mnpwi:роус҃стии|-s---fnpsi:рѹс҃ска|-s---mgpwi:рускаго|-p---mdpwi:роусьскымъ|-p---fapwi:руския,рѹскые|-p---mapwi:русьскыѣ|-s---fgpwi:русьскыя,русьскыѣ,русьскиѣ,рѹсьскꙑꙗ,рѹс҃скꙑꙗ|-s---mnpwi:русьскыи,сѹрьскꙑи,рѹсьскꙑи|-s---mdpwi:рѹсскомѹ|-s---mdpsi:руску|-p---mgpwi:рѹсьскꙑихъ,роусьскыхъ,роус҃скыхъ|-s---mipwi:рус҃скимъ|-p---mlpwi:роус҃скыхъ|-s---fapsi:русьску,рѹсьскѹ|-s---mlpwi:рѹсьстѣмь|-s---fapwi:роус҃скоую|-s---fdpsi:русьстѣ|-s---flpsi:русьстѣ,рѹсьскѣ|-s---nipwi:русьскымь|-s---fgpsi:русьскы|-p---mnpsi:русскиѣ|-s---napwi:руское,рѹское|-p---mipwi:русскими|-p---flpwi:руских|-s---ndpwi:рѹсскомѹ|-s---mapwi:рѹськыи|-s---fipti:рускою|-p---fnpwi:рускія|-s---ngpwi:рускаго
2294854;земли;земля;Nb;-s---fl--i;-s---fn--i:землѧ,земля,землꙗ,ȥемлѧ,Земля|-s---fa--i:земьлю|-p---fg--i:земель|-s---fi--i:землею|-p---fd--i:землѧмъ,землꙗмъ,зѣмлꙗмъ,землямъ|-s---fv--i:земле,землѣ|-p---fl--i:землѧхъ|-p---fi--i:землями
2294855;Дѣвици;дѣвица;Nb;-p---fn--i;-p---fa--i:дв҃цѧ,дв҃цѣ,дв҃цы|-s---fn--i:дѣвица|-s---fa--i:дѣвицю|-s---fd--i:двцамъ|-s---fv--i:дв҃це|-s---fg--i:дѣвице|-p---fg--i:д҃вць|-s---fi--i:дивицею,дѣвицею
2294856;поютъ;пѣти;V-;3ppia----i;3spia----i:поет|2ppma----i:поите|-spppmn-si:пѣваѥм|-pppamn-si:поюще|-sppamg-si:поюща|--pna----i:пѣти,пѣть,Пѣти|-pppamg-wi:поющиихъ|-pppaml-si:поющихъ|-sppamn-si:поя,поꙗ|-pupamn-si:пѣвше,Пѣвше|3paia----i:пѣша|3piia----i:пояху,поꙗхѹ,поꙗхꙋ|1spia----i:пою|-supamn-si:пѣвше|-sspamn-si:пѣлъ|1ppia----i:поем|-sppamd-si:поющю|---u--a--i:пѣтъ|-pppamg-si:поющихъ|-pppamd-wi:поющїмъ,поющимъ|-pppamd-si:поющемъ|3siia----i:поꙗше,поѧше,пояше
2294857;на;на;R-;---------n;no distractor
2294858;Дунаи;дунаи;Ne;-s---ml--i;-s---mn--i:дунаи|-s---md--i:дунаеви,Дунаеви|-s---mg--i:дуная,Дуная|-s---ma--i:дунаи
2294859;вьют;вити;V-;3ppia----i;no distractor
2295224;ся;себе;Pk;3s---qa--i;no distractor
2294860;голоси;голосъ;Nb;-p---mn--i;no distractor
2294861;чрезъ;чрѣсъ;R-;---------n;no distractor
2294862;море;море;Nb;-s---na--i;-s---ng--i:морїꙗ|-s---nd--i:морю|-s---ni--i:моремъ,моремь|-p---ng--i:морь|-p---na--i:морѧ|-s---ma--i:мъре
2294863;до;до;R-;---------n;no distractor
2294864;Кіева;кыевъ;Ne;-s---mg--i;-s---ml--i:киевѣ,кыевѣ,кыѥвѣ,Кыѥвѣ,Кыевѣ,кꙑѥвѣ,кꙑевѣ,кꙑеве,Кіевѣ|-s---mn--i:киевъ,кыевъ,кыѥвъ,Кіевъ|-s---ma--i:киевъ,кыѥвъ,кыевъ,києвъ,кіевъ,кꙑѥвъ,кꙑевъ|-s---md--i:кыѥву⁘|-s---mi--i:кыѥвомъ
2294865;Игорь;игорь;Ne;-s---mn--i;-s---mg--i:игорѧ,Игоря|-s---md--i:игореви,Игорвеи,Игореви|-s---mi--i:игоремъ|-s---mv--i:Игорю
2294866;ѣдетъ;ѣхати;V-;3spia----i;1ppia----i:едемъ|--pna----i:ѣхати,ѥхати,ехати|1paia----i:ѣхахом|-supamn-si:ѣхавъ|-pspamn-si:ехали,ѥхали,ѣхали|-sspamn-si:ехалъ,ѣхалъ|3ppia----i:ѣдуть,едутъ|-sppamn-si:едучи|1spia----i:еду|-pppamd-si:ѣдѹщемъ|-sppamd-si:ѣдѹщю|3saia----i:ѣха|2spma----i:ѣди|3daia----i:ѣхаста|3paia----i:ѣхаша|-supamg-si:ѣхавша
2294867;по;по;R-;---------n;no distractor
2294868;Боричеву;боричевъ;Ne;-s---md--i;no distractor
2294869;къ;къ;R-;---------n;no distractor
2294870;святѣй;святыи;A-;-s---fdpwi;-s---mnpwi:свꙗтыи,ст҃ыи҃|-s---fapwi:святую,ст҃оую|-s---fgpsi:с҃ты|-s---mgpwi:святого,свꙗтаго,свѧтаго,ст҃ааго|-s---fipti:с҃тою,ст҃ою|-p---fapwi:с҃тыя,ст҃ыя,ст҃ыꙗ,с҃тыа,с҃тыѧ,ст҃ыѧ|-p---fgpwi:ст҃ыихъ|-s---nipti:ст҃мь|-s---fnpwi:с҃тая,ст҃ая,ст҃аꙗ,ст҃аѧ|-p---mipwi:свѧтыими|-p---mgpwi:ст҃ыихъ|-p---napwi:с҃тая,ст҃аѧ,ст҃аꙗ|-s---nnpwi:с҃тое,ст҃оѥ,ст҃ое|-s---mapwi:с҃тыи,ст҃ыи|-s---mdpwi:с҃тму му|-p---fdpwi:ст҃ымъ|-p---mdpwi:сты҃имъ|-p---mnpwi:с҃тии,ст҃ыѧ,ст҃їи,ст҃ые|-p---mnpsi:ст҃и|-s---ngpwi:свѧтаго,ст҃ааго|-s---nipwi:ст҃ꙑимь|-s---fgpwi:святыя,свꙗтыꙗ,свѧтꙑꙗ|-s---flpwi:с҃тѣи,ст҃ѣи,ст҃ѣй,с҃тїи|-s---napwi:с҃тое,ст҃ое,ст҃оѥ,с҃тоѥ|-s---mipwi:ст҃ыимь|-p---fipwi:ст҃ыми|-d---mnpwi:ст҃ая|-d---mgpwi:ст҃ою,ст҃ѹю|-p---mapwi:ст҃ыи,ст҃ыѧ,ст҃ыꙗ|-s---nlpwi:свѧтѣмь|-s---fapsi:ст҃у|-d---mgpti:ст҃ою|-s---mlpwi:ст҃ѣмь,ст҃омъ,с҃темъ|-d---mapwi:с҃таꙗ|-d---fnpwi:ст҃ѣи|-p---nlpwi:ст҃ꙑихъ|-p---ndpwi:ст҃ымъ|-s---mnpsi:ст҃ъ|-s---mgpsi:свѧта|-p---mlpwi:ст҃ых|-p---ngpwi:ст҃ыхъ|-s---nnpsi:ст҃о|-p---nnpwi:ст҃аѧ|-p---nipwi:ст҃ыми|-s---nlpsi:ст҃е|-s---fncwi:ст҃ѣишаѧ|-d---mdpwi:ст҃ыма
2294871;Богородици;богородица;Nb;-s---fd--i;-s---fc--i:б҃цѣ|-s---fg--i:БОГОРОДИЦЫ,Богородицы,Богородица|-s---fi--i:б҃цею,бц҃ею|-s---fn--i:б҃ца,бц҃а,бц҃ѧ|-s---fa--i:б҃цю,бц҃ю,бц҃ѹ,бц҃у,бц҃ꙋ,бдцѹ|-s---fl--i:бц҃и,бц҃ѣ|-s---fv--i:бц҃е,б҃це|-s---mg--i:бцса
2294872;Пирогощей;пирогощая;A-;-s---fdpwi;no distractor
2294873;Страны;страна;Nb;-p---fn--i;-s---fn--i:страна|-s---fg--i:с꙽траны|-p---fa--i:страны|-s---fa--i:страноу|-p---fl--i:с꙽транахъ|-s---fl--i:странѣ|-d---fg--i:страну|-p---fd--i:с꙽транамъ|-p---fg--i:странъ,странʼ|-s---fd--i:странѣ|-d---fd--i:странама,странома|-s---fi--i:страною
2294874;ради;радыи;A-;-p---fnpsi;no distractor
2294875;гради;градъ;Nb;-p---mn--i;-s---mn--i:градъ,градʼ,град҃|-s---ma--i:градецъ|-s---mg--i:града|-s---ml--i:градѣ,грѣдѣ,граде,град҃|-p---md--i:градомъ,градѡмъ|-p---ml--i:градѣхъ|-s---md--i:граду,градѹ,градꙋ,град҃|-p---mg--i:градовъ|-s---mi--i:градомь,градъмь|-s---mv--i:граде
2294876;весели;веселыи;A-;-p---mnpsi;-s---mnpsi:веселъ|-s---nipsi:веселъмь|-s---napsi:весело|-p---fipwi:веселыми
2294877;Пѣвше;пѣти;V-;-pupamn-si;3spia----i:поет|2ppma----i:поите|-spppmn-si:пѣваѥм|-pppamn-si:поюще|-sppamg-si:поюща|--pna----i:пѣти,пѣть,Пѣти|-pppamg-wi:поющиихъ|-pppaml-si:поющихъ|-sppamn-si:поя,поꙗ|3paia----i:пѣша|3piia----i:пояху,поꙗхѹ,поꙗхꙋ|3ppia----i:поютъ|1spia----i:пою|-supamn-si:пѣвше|-sspamn-si:пѣлъ|1ppia----i:поем|-sppamd-si:поющю|---u--a--i:пѣтъ|-pppamg-si:поющихъ|-pppamd-wi:поющїмъ,поющимъ|-pppamd-si:поющемъ|3siia----i:поꙗше,поѧше,пояше
2294878;пѣснь;пѣснь;Nb;-s---fa--i;-p---fl--i:пѣснехъ|-p---fa--i:пѣсни|-p---fi--i:пѣсньми|-p---fg--i:пѣснии,пѣснеи|-p---fn--i:пѣсни|-p---fd--i:пѣсням|-s---fd--i:пѣсни
2294879;старымъ;старыи;A-;-p---mdpwi;-s---fncwi:старѣишая|-s---fapwi:старую|-s---mgcwi:старѣишааго|-s---mncwi:старѣишии,старѣишеи,старѣишїи|-s---mnpsi:старъ|-s---fgpsi:стары|-s---facwi:старѣишюю|-s---mncti:старѣи|-s---mdcwi:старѣишему,старѣишемꙋ|-p---mapwi:старыя,Старыя|-p---mdcsi:старѣишимъ|-p---mgcwi:старѣишихъ|-p---mdcwi:старѣишимъ,стареишимъ|-p---mncwi:старѣишии,старѣишїи|-s---mnswi:старѣишеи|-p---mlpwi:старых|-s---nncwi:старѣишее|-s---mnpwi:старыи,старои|-s---mgcsi:старѣиша|-s---mdpsi:старѹ,стару|-s---mapwi:старои|-s---ndpwi:старомѹ,старому|-s---napwi:старое|-s---ngpwi:старова,стараго|-s---mdpwi:старому|-p---mgpwi:старых|-s---mgpwi:старова,стараго|-s---fgpwi:старыя|-s---mdcsi:старѣишю|-p---fnpwi:старыѧ|-s---mapsi:старъ|-s---mncsi:старѣиши|-s---mgpsi:стара|-p---nipwi:старыми
2294880;княземъ;кънязь;Nb;-p---md--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---mg--i:кн҃ѧзеи|-s---mn--i:кънѧзь,кн҃ѧзь|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-s---ma--i:кнѧзь,кн҃зь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма
2294881;а;а;C-;---------n;no distractor
2294882;потомъ;потомь;Df;---------n;no distractor
2294883;молодымъ;молодыи;A-;-p---mdpwi;-s---mnpsi:молодъ|-p---mapwi:молодыя|-p---mgpwi:молодых|-s---facwi:молотшюю|-p---mncwi:молодшиа|-p---mgcwi:молодших|-p---mdcwi:молощим|-s---mgpsi:молода|-s---mdpsi:молодѹ|-s---fdpwi:молодои|-p---mapsi:молоды|-s---fnpwi:молодая|-p---mnpwi:молодии|-d---mnpwi:молодая
2294884;пѣти;пѣти;V-;--pna----i;3spia----i:поет|2ppma----i:поите|-spppmn-si:пѣваѥм|-pppamn-si:поюще|-sppamg-si:поюща|-pppamg-wi:поющиихъ|-pppaml-si:поющихъ|-sppamn-si:поя,поꙗ|-pupamn-si:пѣвше,Пѣвше|3paia----i:пѣша|3piia----i:пояху,поꙗхѹ,поꙗхꙋ|3ppia----i:поютъ|1spia----i:пою|-supamn-si:пѣвше|-sspamn-si:пѣлъ|1ppia----i:поем|-sppamd-si:поющю|---u--a--i:пѣтъ|-pppamg-si:поющихъ|-pppamd-wi:поющїмъ,поющимъ|-pppamd-si:поющемъ|3siia----i:поꙗше,поѧше,пояше
2294885;Слава;слава;Nb;-s---fn--i;-s---fa--i:славу,славѹ,славꙋ|-s---fg--i:славы,сл҃вы,славѣ|-s---fi--i:славою|-s---fl--i:славѣ|-p---fi--i:славами|-p---fa--i:славы
2294886;Игорю;игорь;Ne;-s---md--i;-s---mg--i:игорѧ,Игоря|-s---mn--i:игорь,Игорь|-s---mi--i:игоремъ
2294887;Святъславличю;святославичь;A-;-s---mdpsi;-s---mnpsi:свѧтъславич҃|-s---mgpsi:Святъславлича,Святьславличя|-s---mipsi:ст҃ославичемъ|-d---mnpsi:Святъславличя,Святъславлича
2294888;буй;буи;A-;-s---mnpsi;no distractor
2294889;туру;туръ;Nb;-s---md--i;-d---mn--i:тура|-p---ma--i:тоуры|-s---ma--i:тоуры|-p---mi--i:тꙋрами|-p---mg--i:тоуръ|-s---mn--i:туръ|-s---mv--i:туре|-p---mn--i:тури
2294890;Всеволоду;вьсеволодъ;Ne;-s---md--i;-s---mg--i:вьсеволода|-s---mn--i:вьсеволодъ|-s---mi--i:всеволодомъ,всеволодомь|-s---ml--i:всеволодѣ|-s---mv--i:Всеволодѣ,Всеволоде
2294891;Владиміру;владимиръ;Ne;-s---md--i;no distractor
2294892;Игоревичу;игоревичь;A-;-s---mdpwi;-s---mnpsi:игоревичь,иворовичь,игоревиць|-s---mdpsi:игоревичю|-s---mgpsi:игоревича
2294893;Здрави;здравыи;A-;-p---mnpsi;-s---flpsi:дравье|-s---mnpsi:съдравъ|-p---mnpwi:здравии|-s---nnpsi:здраво|-s---fnpsi:здрава|-s---fapsi:ȥдравѹ
2294894;князи;кънязь;Nb;-p---mn--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---md--i:кънꙗземъ|-p---mg--i:кн҃ѧзеи|-s---mn--i:кънѧзь,кн҃ѧзь|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-s---ma--i:кнѧзь,кн҃зь|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма
2294895;и;и;C-;---------n;no distractor
2294896;дружина;дружина;Nb;-s---fn--i;-s---fd--i:дъружинѣ|-s---fa--i:дружину,дружїну,Дружину|-s---fg--i:дружины,дружинѣ,дрꙋжины,дрѹжинꙑ|-s---fi--i:дроужиною|-s---fv--i:дружино|-p---fg--i:дружинъ|-p---mi--i:дружины|-s---fl--i:дружинѣ
2294897;побарая;побарати;V-;-sppamn-si;no distractor
2294898;за;за;R-;---------n;no distractor
2294899;христьяны;хрьстиянъ;Nb;-p---ma--i;no distractor
2294900;на;на;R-;---------n;no distractor
2294901;поганыя;поганыи;A-;-p---mapwi;-p---mnpwi:погании,поганїи,поганыи,поганіи|-p---mgpwi:поганыхъ,поганых҃|-s---fnpsi:погана|-p---mnpsi:пагани,погани|-p---mdpwi:поганым|-p---mipwi:погаными|-s---mnpwi:поганъи,поганый|-s---mgpwi:поганого,поганаго|-s---ngpwi:поганова|-s---mdpsi:погану|-s---fapwi:поганую
2294902;плъки;пълкъ;Nb;-p---ma--i;-d---md--i:полкома|-s---mn--i:полъкъ|-s---ml--i:полку,пълку|-d---mi--i:полкома|-p---mn--i:полкове|-s---ma--i:пълъкъ|-s---mg--i:полка,полку,плъка,пълку,плъку|-s---mi--i:полкомъ|-d---mg--i:полку|-p---mg--i:пълковъ,полковъ,плъковъ|-s---md--i:полку|-p---md--i:полкомъ
2294903;Княземъ;кънязь;Nb;-p---md--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-s---mg--i:кн҃ѧзѧ,кънѧзѧ|-d---mn--i:кнѧзѧ,кнꙗзꙗ,кн҃зѧ|-p---mg--i:кн҃ѧзеи|-s---mn--i:кънѧзь,кн҃ѧзь|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-s---ma--i:кнѧзь,кн҃зь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---ma--i:кнѧзѧ,кнꙗзꙗ|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма
2294904;слава;слава;Nb;-s---fn--i;-s---fa--i:славу,славѹ,славꙋ|-s---fg--i:славы,сл҃вы,славѣ|-s---fi--i:славою|-s---fl--i:славѣ|-p---fi--i:славами|-p---fa--i:славы
2294905;а;а;C-;---------n;no distractor
2294906;дружинѣ;дружина;Nb;-s---fd--i;-s---fa--i:дружину,дружїну,Дружину|-s---fn--i:дружина,дрѹжина|-s---fi--i:дроужиною|-s---mn--i:дружина|-s---fv--i:дружино|-p---fg--i:дружинъ|-p---mi--i:дружины
2294907;Аминь;аминъ;I-;---------n;no distractor
2287504;грамота;грамота;Nb;-s---fn--i;-s---fa--i:грамотоу|-s---fg--i:грамоты|-p---fa--i:грамоты|-s---fl--i:грамоте|-s---fd--i:грамоте,грамотѣ|-s---fi--i:грамотою|-p---fg--i:грамотъ
2287505;ѡтъ;отъ;R-;---------n;no distractor
2287506;жизномира;жизномиръ;Ne;-s---mg--i;no distractor
2287507;къ;къ;R-;---------n;no distractor
2287508;микѹле;микула;Ne;-s---md--i;no distractor
2287509;кѹпилъ;купити;V-;-sspamn-si;--pna----i:коупити|-puppmn-si:куплени|3spia----i:коупить|2spia----i:кѹпї шь|2spma----i:кѹпи|-suppnn-si:кѹплено,куплено|-sppapn-si:кѹпѧчи|-supamn-si:кѹпивъ,купивъ|-suppmn-si:кѹпленъ|-pupamn-si:купивше|-sppamn-si:купя|3siia----i:кѹпꙗше|3piia----i:кѹплѧхѹ,кѹплѧху|3ppia----i:купѧть|-suppmn-wi:кѹпленыи|-pppamn-wi:купѧщии|1paia----i:кѹплѧхомъ|-puppfn-si:кѹпленꙑ
2287510;еси;быти;V-;2spia----i;no distractor
2287511;робѹ;роба;Nb;-s---fa--i;-d---fg--i:робу|-s---fi--i:робою|-s---mn--i:роба|-s---fl--i:робѣ|-s---fd--i:робѣ|-s---fn--i:роба
2287512;плъскове;пльсковъ;Ne;-s---ml--i;-s---ma--i:пльсковъ|-s---mg--i:плескова|-s---md--i:пльсковѹ,пльсковѫ|-s---mv--i:Пскове|-s---mn--i:Псков
2287513;а;а;C-;---------n;no distractor
2287514;нꙑне;нынѣ;Df;---------n;no distractor
2287515;мѧ;азъ;Pp;1s---ma--i;1s---md--i:мъ]нҍ|1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fd--i:мънҍ|1s---fn--i:азъ,аз꙽|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ
2287516;въ;въ;R-;---------n;no distractor
